"Election for","Newton Mearns North and Neilston"
"Date","08 Jun 2020"
"Number to be elected",3
"Valid votes",6055
"Invalid votes",0
"Quota",1514.00000
"OpenSTV","1.6.1"
"Election rules","Scottish STV"
,
,"First"
"Candidates","Preferences"
"Kirsteen ALLAN (Ind)",269,
"Tony BUCHANAN (SNP)",1551,"Elected"
"Charlie GILBERT (C)",1729,"Elected"
"David JESNER (Ind)",178,
"Robert MALYN (SDP)",13,
"Andrew MORRISON (C)",616,
"Paul O'KANE (Lab)",1531,"Elected"
"Roy PROVAN (LD)",138,
"Stuart SUTHERLAND (UKIP)",30,
"Non-transferable", ,
"Totals",6055
