"Election for","South Lanarkshire May 2022 - Ward 19 - Hamilton South"
"Date","04 Aug 2023"
"Number to be elected",1
"Valid votes",7306
"Invalid votes",0
"Quota",3358.50
"OpenSTV","1.7"
"Election rules","ERS97 STV"
,,"Stage",2,"Stage",3,"Stage",4
,"First","Exclusion of",,"Exclusion of",,"Exclusion of",
"Candidates","Preferences","Lynne Nailon (C)",,"Helen Toner (SNP)",,"Celine Handibode (Lab)",
"Celine Handibode (Lab)",1632,+212.00,1844.00,+43.00,1887.00,-1887.00,"-",
"Gavin Keatt (Lab)",1688,+324.00,2012.00,+36.00,2048.00,+1629.00,3677.00,"Elected"
"Lynne Nailon (C)",960,-960.00,"-",,"-",,"-",
"John Ross (SNP)",1921,+48.00,1969.00,+983.00,2952.00,+88.00,3040.00,
"Helen Toner (SNP)",1105,+10.00,1115.00,-1115.00,"-",,"-",
"Non-transferable", ,+366.00,366.00,+53.00,419.00,+170.00,589.00,
"Totals",7306,,7306.00,,7306.00,,7306.00
