"Election for","Ward 5 - Bonnybridge and Larbert"
"Date","13 May 2020"
"Number to be elected",3
"Valid votes",5628
"Invalid votes",0
"Quota",1408.00000
"OpenSTV","1.6.1"
"Election rules","Scottish STV"
,,"Stage",2,"Stage",3,"Stage",4,"Stage",5,"Stage",6
,"First","Surplus of",,"Exclusion of",,"Exclusion of",,"Surplus of",,"Exclusion of",
"Candidates","Preferences","Tom COLEMAN (SNP)",,"Janine Danielle RENNIE (Ind)",,"David George ROBERTSON (Grn)",,"David GRANT (C)",,"Linda GOW (Lab)",
"Billy BUCHANAN (Ind)",1134,+91.90496,1225.90496,+45.67952,1271.58448,+123.31448,1394.89896,+5.64313,1400.54209,+501.92424,1902.46633,"Elected"
"Tom COLEMAN (SNP)",1898,-490.00000,1408.00000,,1408.00000,,1408.00000,,1408.00000,,1408.00000,"Elected"
"Linda GOW (Lab)",884,+79.51328,963.51328,+28.61424,992.12752,+118.17504,1110.30256,+5.65480,1115.95736,-1115.95736,"-",
"David GRANT (C)",1368,+21.42728,1389.42728,+14.77448,1404.20176,+22.87240,1427.07416,-19.07416,1408.00000,,1408.00000,"Elected"
"Janine Danielle RENNIE (Ind)",128,+25.29968,153.29968,-153.29968,"-",,"-",,"-",,"-",
"David George ROBERTSON (Grn)",216,+168.57848,384.57848,+32.61720,417.19568,-417.19568,"-",,"-",,"-",
"Non-transferable", ,+103.27632,103.27632,+31.61424,134.89056,+152.83376,287.72432,+7.77623,295.50055,+614.03312,909.53367,
"Totals",5628,,5628.00000,,5628.00000,,5628.00000,,5628.00000,,5628.00000
