Election for,South Ayrshire 2022 - Ward 6 - Kyle,,,,,,,,,,,
Date,20 Jun 2025,,,,,,,,,,,
Number to be elected,3,,,,,,,,,,,
Valid votes,4820,,,,,,,,,,,
Invalid votes,0,,,,,,,,,,,
Quota,1206,,,,,,,,,,,
OpenSTV,1.7,,,,,,,,,,,
Election rules,Scottish STV,,,,,,,,,,,
 ,,Stage,2,Stage,3,Stage,4,Stage,5,Stage,6,
 ,First,Surplus of,,Surplus of,,Exclusion of,,Exclusion of,,Exclusion of,,
Candidates,Preferences,Julie DETTBARN (SNP),,Duncan TOWNSON (Lab),,Geoff BUSH (Alba),,John AITKEN (LD),,Arthur SPURLING (C),,
Julie DETTBARN (SNP),1635,-429,1206,,1206,,1206,,1206,,1206,Elected
Duncan TOWNSON (Lab),1110,126.72954,1236.72954,-30.72954,1206,,1206,,1206,,1206,Elected
Stephen FERRY (C),955,9.70806,964.70806,2.35038,967.05844,4.62396,971.6824,100.47514,1072.15754,764.60193,1836.75947,Elected
Arthur SPURLING (C),814,9.70806,823.70806,3.20916,826.91722,3.5496,830.46682,49.44216,879.90898,-879.90898,-,
John AITKEN (LD),235,53.52552,288.52552,11.3658,299.89132,65.15793,365.04925,-365.04925,-,,-,
Geoff BUSH (Alba),71,83.69922,154.69922,1.65864,156.35786,-156.35786,-,,-,,-,
Non-transferable, ,145.6296,145.6296,12.14556,157.77516,83.02637,240.80153,215.13195,455.93348,115.30705,571.24053,
Totals,4820,,4820,,4820,,4820,,4820,,4820,
 ,,,,,,,,,,,,
,,,1131.1852,,1125.11242,,,,976.03326,,,
,,,166.47714,,158.05398,,,,-96.1242799999998,,,
